id,title,release_date,original_language,vote_average,vote_count,popularity,runtime,adult,genres,overview
107,Snatch,2000-09-01,en,7.811,9041,39.447,103,False,"Crime, Comedy","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond."
290595,The Huntsman: Winter's War,2016-04-06,en,6.3,4789,46.449,114,False,"Action, Adventure, Drama","As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them."
158852,Tomorrowland,2015-05-19,en,6.278,6963,40.52,130,False,"Adventure, Family, Mystery, Science Fiction","Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland."""
614934,Elvis,2022-06-22,en,7.514,3417,46.208,159,False,"Drama, Music, History","The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker."
9741,Unbreakable,2000-11-22,en,7.143,9267,40.689,106,False,"Thriller, Drama, Mystery","An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass."
35019,Nanny McPhee and the Big Bang,2010-03-26,en,6.296,1825,42.434,109,False,"Comedy, Fantasy, Family","Nanny McPhee appears at the door of a harried young mother who is trying to run the family farm while her husband is away at war. But once she’s arrived, Nanny discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. Relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, Nanny uses her magic to teach her mischievous charges five new lessons."
397567,Along with the Gods: The Two Worlds,2017-12-20,ko,8.072,1046,26.686,139,False,"Action, Adventure, Drama, Fantasy, Thriller","Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial."
830784,"Lyle, Lyle, Crocodile",2022-10-07,en,7.0,574,32.452,106,False,"Comedy, Family, Music","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places."
947,Lawrence of Arabia,1962-12-11,en,8.0,3016,41.677,228,False,"Adventure, History, War","The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements."
11220,Fallen Angels,1995-09-06,cn,7.7,1056,35.671,98,False,"Action, Romance, Crime","An assassin goes through obstacles as he attempts to escape his violent lifestyle despite the opposition of his partner, who is secretly attracted to him."
1148172,Do Patti,2024-10-24,hi,7.0,32,31.458,127,False,"Thriller, Mystery, Drama, Crime",A puzzling investigation leads a no-nonsense cop down a dark path involving the vicious rivalry between twin sisters and the volatile man they both love.
15092,Crank: High Voltage,2009-04-16,en,6.1,2824,38.169,96,False,"Action, Thriller, Crime",Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.
290250,The Nice Guys,2016-05-15,en,7.121,7908,38.919,116,False,"Comedy, Crime, Action",A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.
10601,Peter Pan,2003-12-18,en,7.161,2606,41.909,113,False,"Adventure, Fantasy, Family","In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland."
14001,Dead Silence,2007-03-16,en,6.443,2250,40.658,89,False,Horror,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected."
861,Total Recall,1990-06-01,en,7.308,5799,45.655,113,False,"Action, Adventure, Science Fiction","Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company that manufactures memories. When his memory implant goes wrong, Doug can no longer be sure what is and isn't reality."
10948,The Fox and the Hound,1981-07-10,en,7.1,3227,36.654,82,False,"Adventure, Animation, Drama, Family","When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!"
4982,American Gangster,2007-11-02,en,7.587,5434,40.154,157,False,"Drama, Crime","Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story."
5994,The Family Man,2000-12-12,en,6.8,1959,38.899,125,False,"Comedy, Drama, Romance, Fantasy","Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves."
4257,Scary Movie 4,2006-04-12,en,5.5,3249,42.148,83,False,Comedy,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them."
450465,Glass,2019-01-16,en,6.675,8470,38.403,129,False,"Thriller, Drama, Science Fiction","In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men."
64688,21 Jump Street,2012-03-14,en,6.883,10254,42.14,109,False,"Action, Comedy, Crime","When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go under cover as high-school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind."
9470,Kung Fu Hustle,2004-02-10,cn,7.457,2797,45.135,99,False,"Action, Comedy, Crime, Fantasy","It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang."
138832,We're the Millers,2013-08-07,en,6.8,8863,40.387,110,False,"Comedy, Crime",A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.
559969,El Camino: A Breaking Bad Movie,2019-10-11,en,6.964,4902,45.893,123,False,"Crime, Drama, Thriller","In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future."
